Nombre,Equipo,Precio,Puntos,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
Kevin Vázquez,RC Celta,475.146€,24,36,344,0,1,0,2,7,3,0,27,52,0,6,0,0,0,1,0,0,0,0
Waldo,Real Valladolid,484.120€,23,23,560,0,0,0,0,10,3,0,43,105,0,7,0,0,1,3,0,0,0,0
Júnior,FC Barcelona,474.843€,23,30,374,1,0,0,1,3,4,3,32,62,0,10,0,0,0,1,0,0,0,0
Chema,Getafe CF,497.982€,23,35,285,1,1,2,1,7,2,1,19,36,0,2,0,0,0,2,0,0,0,0
Ivan Saponjic,Cádiz CF,479.368€,23,33,557,0,0,0,0,22,0,1,42,69,0,10,1,0,0,3,0,0,0,0
Fontán,RC Celta,487.287€,22,32,387,1,0,0,0,4,5,6,10,42,0,7,0,0,0,2,0,0,0,0
Alcalá,Cádiz CF,474.826€,22,32,648,0,0,0,0,24,5,3,41,77,0,16,0,0,0,1,1,0,0,0
Guidetti,D. Alavés,474.891€,22,33,907,0,0,0,0,49,1,0,48,77,0,25,0,0,0,2,0,0,0,1
Adrián Marín,Granada CF,480.838€,22,33,201,1,0,0,0,2,0,1,7,30,0,5,0,0,0,1,0,0,0,0
Rodri,Real Betis,475.495€,21,35,353,0,1,1,3,8,3,0,27,69,0,11,0,0,0,1,0,0,0,0
Jota,Real Valladolid,509.708€,21,13,274,0,0,0,2,0,6,0,23,38,0,5,0,0,0,0,0,0,0,0
Vitolo,Atlético de Madrid,485.239€,20,14,392,0,0,0,2,0,10,2,20,49,0,10,0,0,0,0,0,0,0,0
Mangala,Valencia CF,485.273€,20,36,336,0,0,0,0,1,4,0,15,51,0,2,0,0,0,2,0,1,0,0
Chimy Ávila,C.A. Osasuna,476.581€,20,25,320,0,0,0,0,12,1,0,29,35,0,5,0,0,0,1,0,0,0,0
Illarramendi,Real Sociedad,715.774€,19,10,199,0,0,0,0,0,0,2,11,33,0,1,0,0,0,0,0,0,0,0
Paul Akouokou,Real Betis,515.164€,19,12,342,0,0,0,2,7,0,0,16,25,0,2,0,0,0,2,0,0,0,0
Aarón Escandell,Granada CF,476.086€,19,16,307,0,0,1,1,5,2,0,29,19,0,3,0,0,0,1,1,0,0,0
Piatti,Elche CF,571.356€,19,35,360,0,0,0,0,6,0,0,42,63,0,6,0,13,0,1,0,0,0,0
Yoel,SD Eibar,519.043€,18,8,333,0,0,0,2,0,2,2,18,48,0,4,0,0,0,1,0,0,0,0
Quique Gonzalez,SD Eibar,522.478€,17,38,299,0,0,0,0,3,0,0,43,44,0,3,0,3,0,0,0,0,0,0
Juan Pérez,C.A. Osasuna,474.844€,17,33,160,0,0,0,0,0,1,1,5,20,0,4,0,0,0,0,0,0,0,0
Cifu,Elche CF,615.311€,16,28,270,0,0,0,0,4,0,0,23,40,0,3,0,5,0,0,0,0,0,0
Vrsaljko,Atlético de Madrid,474.843€,15,34,449,0,0,0,1,10,2,0,37,72,0,10,0,0,0,1,0,0,0,0
Córdoba,D. Alavés,479.904€,15,27,519,0,0,0,3,9,1,0,31,121,0,6,0,0,0,2,0,0,0,0
Moussa Dembélé,Atlético de Madrid,474.857€,13,22,308,0,0,0,2,2,6,0,32,70,0,8,0,0,0,0,0,0,0,0
Alberto Moreno,Villarreal CF,1.029.356€,13,15,95,0,0,0,0,0,3,2,3,20,0,1,0,0,0,0,0,0,0,0
Cutrone,Valencia CF,498.356€,12,11,194,0,0,0,0,1,4,0,10,18,0,3,0,0,0,0,0,0,0,0
Javi López,D. Alavés,558.849€,12,12,101,0,0,1,1,0,1,1,3,12,0,1,0,0,0,0,0,0,0,0
Doukouré,Levante UD,474.842€,12,30,243,0,0,0,5,1,4,1,16,52,0,3,1,0,0,1,0,0,0,0
S Carreira,RC Celta,474.866€,12,18,94,0,0,0,0,1,1,0,7,9,0,1,0,0,0,1,0,0,0,0
Luismi,Elche CF,474.869€,12,15,261,1,0,0,0,7,0,2,11,34,0,6,0,0,0,0,0,0,0,0
Gabri Veiga,RC Celta,474.866€,12,36,162,0,0,0,0,0,0,0,16,20,0,6,0,0,1,0,0,0,0,0
Montoya,Real Betis,476.814€,11,16,114,0,0,0,0,0,0,0,8,16,0,3,0,0,0,0,0,0,0,0
Esquerdo,Valencia CF,480.285€,11,27,238,0,0,1,1,6,5,0,12,46,0,4,1,0,0,0,0,0,0,0
Baena,Villarreal CF,474.866€,9,18,233,0,0,0,1,1,2,0,30,25,0,5,0,0,0,1,0,0,0,0
Kiko Olivas,Real Valladolid,481.546€,9,16,91,0,0,0,0,1,2,2,3,13,0,2,0,0,0,0,0,0,0,0
Eugeni,SD Huesca,488.697€,8,8,173,0,0,0,0,3,0,0,21,18,0,4,0,0,0,1,0,0,0,0
Ferro,Valencia CF,474.852€,8,15,114,0,0,0,2,3,0,0,12,16,0,3,0,0,0,0,0,0,0,0
Zarraga,Athletic Club,508.965€,7,17,181,0,0,0,0,6,0,0,4,13,0,3,0,0,0,0,0,0,0,0
Ramalho,C.A. Osasuna,476.414€,7,18,97,0,0,0,0,0,2,0,7,12,0,1,0,0,0,0,0,0,0,0
Sivera,D. Alavés,485.563€,7,17,303,0,0,0,2,6,3,0,23,39,0,7,0,0,0,0,0,0,0,0
Zalazar,Real Valladolid,515.017€,7,38,72,0,0,0,0,2,0,0,7,11,0,0,0,1,0,0,0,0,0,0
Miguel Rodriguez,RC Celta,474.820€,6,12,28,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
Piccini,Valencia CF,474.913€,6,17,26,0,0,0,0,0,1,0,3,6,0,1,0,0,0,2,0,0,0,0
David Gil,Cádiz CF,474.522€,6,8,64,0,0,0,0,3,0,0,5,12,0,0,0,0,0,0,0,0,0,0
Rulli,Villarreal CF,573.558€,5,38,360,0,0,0,0,6,0,0,37,75,0,10,0,7,0,0,0,0,0,0
Iñigo Vicente,Athletic Club,600.972€,5,35,180,0,0,0,0,0,0,0,27,18,0,4,1,4,0,0,0,0,0,0
Jordan Holsgrove,RC Celta,474.866€,5,27,49,0,0,0,2,0,3,0,6,18,0,1,0,0,0,0,0,0,0,0
Luisinho,SD Huesca,472.859€,5,6,66,0,0,0,0,1,0,0,4,14,0,2,0,0,0,0,0,0,0,0
Jokin Ezkieta,Athletic Club,474.843€,3,18,178,0,0,0,1,6,0,0,13,23,0,5,0,0,0,1,0,0,0,0
Burgui,D. Alavés,519.639€,2,37,90,0,0,0,0,0,0,0,8,2,0,2,0,1,0,0,0,0,0,0
Darío Poveda,Getafe CF,474.866€,2,19,20,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
Camello,Atlético de Madrid,474.850€,1,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Moyá,Real Sociedad,480.633€,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinas,Elche CF,555.981€,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iñaki Peña,FC Barcelona,498.966€,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dani Martín,Real Betis,539.206€,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pampin,RC Celta,532.677€,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Costas,RC Celta,502.884€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru Nolaskoain,Athletic Club,474.857€,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barri,Elche CF,474.848€,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnagnon,Sevilla FC,474.826€,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Martínez,C.A. Osasuna,502.273€,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Álvarez,RC Celta,509.298€,0,15,188,0,0,0,0,1,0,0,11,18,0,5,1,3,0,0,0,0,0,0
Andrei Florin,Villarreal CF,527.910€,0,1,0,0,0,0,0,2,0,0,5,10,0,0,0,1,0,0,0,0,0,0
Matheus Fernandes,FC Barcelona,474.731€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herrerín,Athletic Club,482.988€,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grbic,Atlético de Madrid,543.024€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorge Sáenz,RC Celta,579.962€,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yassin Fekir,Real Betis,479.169€,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,491.663€,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunin,Real Madrid,475.198€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546.326€,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474.866€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,487.415€,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,475.198€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546.326€,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474.866€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,487.415€,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,509298,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,474866,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,546326,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,543024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546326,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,546326,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,509298,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546326,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ledesma,Cádiz CF,1.645.630€,217,38,3420,0,0,0,0,49,2,1,359,549,0,51,0,120,2,4,0,0,2,0
David Soria,Getafe CF,1.656.849€,212,38,3415,0,0,0,0,47,0,0,343,538,0,41,0,92,1,4,0,0,1,0
RDT,RCD Espanyol,35.378.189€,212,34,2923,17,3,2,5,36,50,49,72,313,0,44,1,0,1,5,1,1,0,0
Carrasco,Atlético de Madrid,39.401.448€,209,34,2589,6,6,11,53,10,83,14,179,497,0,34,0,0,0,5,0,0,0,0
David García,C.A. Osasuna,32.388.821€,206,36,3105,4,0,1,0,164,3,4,276,316,0,45,0,0,1,8,0,0,0,0
Diego Lopez,Rayo Vallecano,1.797.875€,206,36,3178,0,0,0,0,39,0,0,337,305,0,49,0,114,0,4,0,0,0,0
Soler,Valencia CF,45.098.148€,206,32,2480,11,5,5,55,23,18,22,145,400,0,33,0,0,0,4,0,0,0,0
Bono,Sevilla FC,7.066.852€,204,33,2790,0,2,1,0,23,0,0,222,254,0,24,0,75,0,2,0,0,1,0
Mikel Merino,Real Sociedad,35.196.197€,203,34,2894,3,2,7,7,55,27,17,310,539,0,24,0,0,1,8,0,2,0,0
Canales,Real Betis,40.488.502€,202,34,2803,5,7,8,17,12,29,25,186,443,0,31,0,0,0,7,0,0,0,0
Rulli,Villarreal CF,3.032.018€,202,38,2880,0,0,0,0,31,1,0,252,240,0,28,0,74,0,2,0,0,1,0
Unai Simón,Athletic Club,3.820.709€,201,34,3060,0,0,0,0,15,0,0,289,255,0,31,0,83,0,3,0,0,0,1
Militão,Real Madrid,40.307.421€,201,36,3033,1,2,2,1,106,11,8,260,266,0,30,0,0,0,5,0,1,0,0
Parejo,Villarreal CF,25.765.177€,201,34,2708,2,10,11,57,14,24,6,220,406,0,32,0,0,0,3,0,0,0,0
Ter Stegen,FC Barcelona,9.262.507€,197,35,3150,0,0,0,0,21,2,0,241,168,0,34,0,76,0,3,0,0,1,0
Le Normand,Real Sociedad,39.251.270€,197,37,3330,1,1,1,0,120,1,5,200,283,0,37,0,0,0,6,0,0,0,0
Iñaki Williams,Athletic Club,22.204.331€,196,38,2784,8,5,12,6,20,27,39,61,415,0,25,0,0,0,4,0,0,0,0
Sergio Herrera,C.A. Osasuna,1.626.997€,194,37,3240,0,0,0,0,27,3,0,314,491,0,48,0,102,0,3,0,0,3,0
Darder,RCD Espanyol,16.054.533€,194,36,3132,3,9,7,13,27,47,17,201,399,0,49,0,0,0,4,0,0,0,0
Denis Suárez,RC Celta,4.494.754€,192,38,2834,4,6,6,36,8,40,8,201,529,0,38,0,0,1,4,0,0,0,0
Koundé,Sevilla FC,43.860.730€,190,32,2737,2,1,4,5,98,23,3,220,312,0,25,2,0,0,2,0,1,0,0
Brais Méndez,RC Celta,14.015.865€,189,37,3037,4,5,4,8,28,33,18,236,504,0,33,0,0,0,8,0,0,0,0
Trejo,Rayo Vallecano,9.395.692€,188,33,2022,3,9,5,46,11,79,9,166,448,0,21,0,0,0,13,0,0,0,0
Álvaro García,Rayo Vallecano,3.002.631€,187,36,3005,7,4,9,44,15,23,27,229,520,0,44,0,0,0,6,0,0,0,0
Milla,Granada CF,6.586.643€,187,34,2785,3,3,7,51,30,24,7,243,381,0,45,0,0,0,4,0,0,0,0
Enes Ünal,Getafe CF,4.140.455€,184,37,2811,16,1,1,4,36,24,30,82,453,2,35,0,0,0,8,0,0,0,0
Catena,Rayo Vallecano,5.187.447€,184,36,3240,2,2,2,0,167,5,6,219,340,0,46,0,0,1,8,0,0,0,0
Casemiro,Real Madrid,28.105.344€,183,34,2576,1,3,7,3,61,18,10,271,348,0,23,0,0,0,11,0,1,0,0
Maximiano,Granada CF,1.591.408€,181,36,3137,0,0,0,0,21,2,0,372,539,0,55,0,127,0,2,0,0,2,1
Dimitrievski,Rayo Vallecano,1.617.824€,180,37,2771,0,0,0,0,35,0,0,280,404,0,37,0,91,0,0,0,0,2,0
Asensio,Real Madrid,24.234.884€,179,33,1730,10,0,1,21,6,27,34,95,220,0,13,0,0,0,2,0,0,0,0
Joselu,RCD Espanyol,7.984.682€,178,37,3126,14,4,4,4,45,18,42,95,596,1,58,0,0,0,0,0,2,0,0
Correa,Atlético de Madrid,12.476.105€,177,36,1857,12,5,6,6,3,32,23,90,327,0,21,1,0,0,3,0,0,0,0
Modric,Real Madrid,34.659.105€,177,30,2048,2,8,10,13,9,31,13,143,278,0,20,0,0,0,5,0,0,0,0
Moncayola,C.A. Osasuna,6.065.033€,176,37,2922,2,3,2,34,35,15,13,231,366,0,41,0,0,0,3,0,0,0,0
Alaba,Real Madrid,32.355.976€,175,30,2644,2,3,3,6,67,3,7,162,208,0,26,0,0,0,2,0,0,0,0
Iñigo Martínez,Athletic Club,31.534.719€,175,27,2343,3,0,1,3,134,2,9,216,272,0,18,1,0,1,7,1,0,0,0
F De Jong,FC Barcelona,29.482.356€,174,33,2487,3,3,4,7,14,51,10,173,256,0,30,0,0,0,5,1,0,0,0
Memphis,FC Barcelona,15.325.624€,173,29,1847,12,2,5,46,4,43,35,55,390,1,21,0,0,0,3,0,3,0,0
Oblak,Atlético de Madrid,6.625.601€,173,38,3420,0,0,0,0,17,2,0,299,459,0,43,0,66,0,1,0,0,1,1
Pau Torres,Villarreal CF,25.622.622€,172,34,2856,5,1,4,1,104,24,10,211,328,0,33,0,0,0,5,0,0,0,0
Rioja,D. Alavés,1.558.330€,168,37,3126,1,3,11,34,17,67,16,215,587,0,57,0,0,0,3,0,0,0,0
Busquets,FC Barcelona,15.950.596€,167,36,3202,2,0,2,2,29,21,4,325,398,0,36,0,0,0,12,0,0,0,0
Trigueros,Villarreal CF,8.855.057€,166,36,2191,6,4,4,3,14,8,18,128,320,0,22,0,0,0,3,0,1,0,0
Rubén García,C.A. Osasuna,1.647.143€,165,38,2394,1,6,5,74,16,24,13,163,467,2,36,0,0,1,1,0,0,0,0
Javi Galán,RC Celta,7.740.751€,163,37,3300,0,3,2,31,39,82,5,281,638,0,43,0,0,0,9,0,0,0,0
Fran Beltrán,RC Celta,1.579.239€,163,37,2607,1,0,0,7,30,18,4,240,240,0,28,0,0,0,4,0,0,0,0
Guido Rodríguez,Real Betis,4.696.126€,161,35,2533,1,2,0,1,53,17,9,234,263,0,26,0,0,0,7,1,0,0,0
Rakitic,Sevilla FC,11.117.718€,160,36,2186,4,6,4,37,34,8,12,170,337,1,19,0,0,0,5,0,0,0,0
Aritz,Real Sociedad,10.184.815€,160,36,2102,4,1,1,0,83,5,7,157,206,0,21,1,0,1,3,0,0,0,0
Gavi,FC Barcelona,38.893.703€,159,35,2326,2,5,7,8,11,53,9,151,330,0,27,0,0,0,9,1,1,0,0
Pedraza,Villarreal CF,1.658.996€,158,37,1703,4,4,7,15,28,30,9,150,384,0,18,0,0,0,2,0,0,0,0
Luis Suárez,Granada CF,1.676.890€,158,37,2854,8,4,4,7,21,44,25,91,421,1,51,0,0,0,6,0,0,0,0
Dembélé,FC Barcelona,76.084.493€,157,23,1410,1,13,12,30,3,58,10,67,329,0,14,0,0,0,3,0,0,0,0
Arambarri,Getafe CF,2.040.711€,157,31,2667,0,5,3,51,13,33,10,210,429,0,27,0,0,1,13,0,0,0,0
Dani Rodriguez,RCD Mallorca,2.354.327€,157,37,2839,3,3,4,15,19,60,10,195,449,0,43,0,0,0,7,0,0,0,0
Comesaña,Rayo Vallecano,1.868.774€,156,35,2698,1,2,2,3,28,46,6,241,368,0,34,0,0,0,10,1,0,0,0
Isak,Real Sociedad,8.824.411€,156,33,2155,6,2,7,3,7,45,39,57,260,0,21,0,0,0,6,0,0,0,0
Fidel,Elche CF,1.626.268€,156,34,2278,5,6,8,30,18,41,9,145,444,0,31,0,0,1,9,0,0,0,0
Cabrera,RCD Espanyol,3.345.194€,155,37,3330,2,0,2,0,219,1,8,196,498,0,49,0,0,2,7,0,0,0,1
Djené,Getafe CF,3.264.772€,155,35,3117,0,1,1,3,108,17,1,283,356,0,37,1,0,2,11,0,0,0,0
Capoue,Villarreal CF,4.279.820€,154,33,2295,1,1,2,1,50,39,5,165,220,0,23,0,0,0,9,0,0,0,0
Zubimendi,Real Sociedad,2.489.298€,152,36,2584,2,1,0,0,49,15,9,189,257,0,30,0,0,0,4,0,0,0,0
Pacheco,D. Alavés,1.530.440€,151,35,3054,0,0,0,0,25,0,0,269,386,0,60,0,89,0,1,0,0,3,0
Berenguer,Athletic Club,1.810.610€,151,36,2171,3,6,10,33,14,31,16,120,482,1,17,0,0,0,8,0,0,0,0
Torró,C.A. Osasuna,1.534.891€,151,35,2732,1,0,0,0,52,21,9,258,353,0,36,0,0,0,10,0,0,0,1
Maksimovic,Getafe CF,1.576.597€,151,36,2943,1,1,0,2,32,10,5,212,250,0,37,0,0,0,4,0,0,0,0
Jorge Molina,Granada CF,1.571.680€,151,37,1959,10,5,6,4,11,7,25,53,281,1,35,0,0,0,2,0,0,0,0
Acuña,Sevilla FC,15.299.412€,151,32,2264,1,3,4,48,21,43,5,192,515,0,13,0,0,1,10,0,0,0,0
Jordán,Sevilla FC,5.589.308€,150,37,2529,0,1,2,7,17,22,2,213,304,0,21,0,0,0,9,0,0,0,0
Papu,Sevilla FC,9.717.234€,149,30,1786,5,1,6,21,9,28,12,85,233,0,11,0,0,0,4,0,0,0,0
De Paul,Atlético de Madrid,4.599.968€,149,37,2154,3,1,7,37,13,23,9,183,382,0,24,0,0,0,7,0,0,0,0
Jordi Alba,FC Barcelona,20.688.988€,147,31,2648,2,10,12,24,32,6,8,243,508,0,32,0,0,0,11,0,0,0,0
Valjent,RCD Mallorca,1.608.546€,147,37,3182,0,0,1,0,171,4,1,196,278,0,59,0,0,2,4,0,0,0,0
Isi,Rayo Vallecano,1.559.693€,147,35,2299,2,4,2,17,18,34,14,182,460,0,26,0,0,0,7,0,0,0,0
A Espino,Cádiz CF,1.620.951€,146,37,3329,2,2,4,32,77,22,8,336,753,0,51,0,0,1,6,0,0,0,0
Ronald Araújo,FC Barcelona,44.055.677€,146,31,2270,4,0,2,3,58,7,10,157,199,0,29,0,0,0,6,0,0,0,0
Mojica,Elche CF,2.093.712€,146,33,2767,2,5,10,42,49,30,3,249,567,0,40,1,0,0,4,0,0,0,0
Kroos,Real Madrid,19.397.350€,146,30,2108,1,3,5,32,11,9,12,135,218,0,18,0,0,0,4,0,0,0,0
Cuenca,Getafe CF,1.647.447€,145,34,2687,1,0,0,2,144,3,8,191,383,0,32,2,0,0,6,0,0,0,0
Silva,Real Sociedad,6.108.390€,145,26,1731,2,4,7,16,12,29,7,98,226,0,11,1,0,1,4,0,2,0,0
Piqué,FC Barcelona,13.485.577€,144,28,2095,1,0,0,0,86,5,6,200,184,0,19,0,0,0,8,1,0,0,0
Puertas,Granada CF,1.562.074€,144,38,2270,6,1,0,7,26,29,16,124,333,0,34,0,0,1,4,0,0,0,0
Yeremy,Villarreal CF,3.667.737€,143,33,1684,6,4,5,4,7,23,15,87,235,0,20,0,0,0,2,0,0,0,0
Álex Moreno,Real Betis,2.357.021€,143,32,2407,5,3,3,13,69,23,9,176,481,0,30,1,0,0,3,0,1,0,0
Cervi,RC Celta,1.559.112€,143,35,1803,4,3,1,14,13,16,13,168,287,0,22,0,0,0,6,0,1,0,0
Vivian,Athletic Club,6.895.008€,143,27,1895,2,1,2,0,103,4,8,179,178,0,23,0,0,0,2,0,0,0,0
Néstor Araújo,RC Celta,1.531.973€,142,37,2619,0,0,0,1,103,5,1,188,246,0,30,0,0,0,4,0,0,0,1
Raúl García,Athletic Club,1.738.994€,142,36,1812,6,2,8,2,20,9,16,71,292,1,17,0,0,0,4,0,0,0,0
Januzaj,Real Sociedad,1.878.413€,141,33,1625,3,0,2,40,13,46,15,107,434,0,14,0,0,0,5,0,1,0,0
William Carvalho,Real Betis,2.159.865€,141,36,1803,2,3,3,2,19,46,10,144,239,0,25,0,0,0,6,0,0,0,0
Aidoo,RC Celta,1.560.534€,140,35,2640,0,0,1,1,92,7,1,201,320,0,31,0,0,0,1,0,0,0,1
Rodrygo,Real Madrid,12.225.748€,139,34,1523,4,4,3,9,3,24,15,82,226,0,13,0,0,0,4,0,3,0,0
Lucas Pérez,Cádiz CF,1.729.536€,138,35,2339,5,3,7,34,5,11,11,77,303,0,31,0,0,0,1,0,1,0,0
Gorosabel,Real Sociedad,1.612.539€,138,37,2296,0,4,3,15,45,18,1,155,312,0,22,0,0,0,4,0,0,0,0
Sancet,Athletic Club,1.793.282€,137,27,1427,6,4,5,3,12,22,15,52,229,0,17,0,0,0,2,0,0,0,0
Laguardia,D. Alavés,1.532.096€,136,36,3044,3,2,1,0,146,0,5,200,326,0,56,0,0,0,9,0,0,0,0
Pere Milla,Elche CF,1.525.683€,136,37,1639,8,3,2,4,19,15,15,110,253,0,24,0,0,1,5,0,0,0,0
Borja Iglesias,Real Betis,5.900.443€,136,37,1571,10,0,4,1,6,13,20,38,199,0,18,0,0,0,4,0,2,0,0
Albiol,Villarreal CF,2.431.501€,135,34,2466,0,0,0,0,122,3,1,164,236,0,25,0,0,0,8,0,0,0,0
Suárez,Atlético de Madrid,4.320.665€,135,37,1836,11,2,4,1,14,5,27,43,220,1,26,0,0,1,7,0,2,0,0
Badía,Elche CF,1.514.649€,135,38,2160,0,0,0,0,31,0,0,231,267,0,35,0,79,0,2,0,0,1,0
Alex Fernández,Cádiz CF,1.627.961€,135,36,2051,3,2,3,18,25,9,8,195,304,1,32,0,0,0,2,0,0,0,0
Negredo,Cádiz CF,1.560.079€,135,38,2159,7,2,3,5,23,21,29,43,301,1,30,0,0,1,3,0,1,0,0
Mitrovic,Getafe CF,1.519.871€,135,36,2670,0,0,0,0,109,2,2,134,199,0,32,1,0,0,8,0,0,0,0
Ocampos,Sevilla FC,9.033.191€,135,31,2125,6,4,2,15,22,37,18,124,401,0,20,0,0,1,7,0,0,0,0
Oyarzabal,Real Sociedad,5.913.439€,134,22,1675,9,3,5,31,13,21,18,95,311,1,22,1,0,0,0,0,0,0,0
Willian José,Real Betis,1.693.359€,134,34,1609,8,4,2,2,16,6,13,67,208,0,18,0,0,0,1,0,0,0,0
Valverde,Real Madrid,12.601.861€,134,33,1831,0,1,3,0,9,28,10,147,201,0,19,0,0,0,2,0,0,0,0
Danjuma,Villarreal CF,13.952.700€,134,22,1473,10,3,3,6,2,31,29,32,189,0,19,0,0,0,2,0,0,0,0
Kondogbia,Atlético de Madrid,1.625.911€,133,29,1883,1,2,2,0,23,27,1,231,203,0,24,0,0,0,9,2,0,0,0
De Frutos,Levante UD,1.548.155€,133,25,1767,4,7,5,20,9,35,22,111,299,0,43,0,0,2,4,0,0,0,0
Gabriel Paulista,Valencia CF,8.051.546€,131,21,1596,2,1,0,0,88,1,3,161,151,0,17,0,0,0,2,0,0,0,0
Giménez,Atlético de Madrid,4.355.751€,131,29,2046,1,1,1,0,94,7,7,123,122,0,22,0,0,0,8,0,0,0,0
Óscar Valentín,Rayo Vallecano,1.509.580€,130,37,2575,0,0,2,1,43,16,2,260,272,0,38,0,0,1,8,0,0,0,0
Aleñá,Getafe CF,1.522.885€,130,34,2338,1,2,2,15,9,17,14,141,287,0,20,1,0,0,6,0,0,0,0
Fran Garcia,Rayo Vallecano,1.553.335€,130,35,2937,1,0,0,30,44,21,8,241,460,0,37,0,0,0,4,0,0,0,0
Lozano,Cádiz CF,1.505.763€,130,33,1675,7,2,1,3,7,35,21,66,244,0,25,0,0,0,8,0,4,0,0
Maffeo,RCD Mallorca,1.544.743€,130,35,2952,1,4,2,28,59,48,9,215,574,0,47,0,0,0,10,0,3,0,0
Chimy Ávila,C.A. Osasuna,1.528.232€,129,36,1876,6,1,5,25,14,18,16,91,337,0,22,0,0,1,7,1,0,0,0
Vencedor,Athletic Club,1.527.462€,128,34,2395,0,0,0,10,20,24,3,190,346,0,26,0,0,0,4,0,1,0,0
Chukwueze,Villarreal CF,1.715.893€,128,27,1329,3,3,6,1,4,67,9,63,266,0,14,0,0,0,4,0,0,0,0
Damián,Getafe CF,1.520.024€,128,36,2720,0,3,4,42,28,13,4,225,564,0,28,0,0,0,13,0,0,0,0
Sergi Gómez,RCD Espanyol,1.555.844€,127,37,2723,1,2,2,0,118,1,3,143,218,0,47,1,0,0,1,0,0,0,0
